fips,ag_emp_share
29105,0.00806953339432754
29107,0.0213337061372851
29109,0
29111,0
29113,0.0154585254348921
29115,0.02243512005821
29117,0
29119,0.048701864436313
29121,0.0378174784954446
29123,0.0148590473545341
29125,0
29127,0
29129,0
29131,0
29133,0.120808080808081
29135,0
29137,0
29139,0.0138238230550649
29141,0
29143,0
29145,0.00375550827258246
29147,0
29149,0
29151,0.00173270185976666
29153,0.0169790164984783
29155,0.0449948400412797
29157,0.00537028789982448
29159,0.00329396744334504
29161,0
29163,0.0289417044465815
29165,0
29167,0
29169,0
29171,0.130218687872763
29173,0.00711129522231428
29175,0
29177,0
29179,0
29181,0
29183,0
29185,0
29186,0.0100097260496029
29187,0.000670045714409225
29189,0.00147443627079754
29195,0.0319515447877306
29197,0
29199,0.00233553912028026
29201,0.0220113676622356
29203,0.00235811979248546
29205,0
29207,0
29209,0
29211,0
29213,0
29215,0.00767875125881168
29217,0
29219,0
29221,0.000891044997772388
29223,0
29225,0.00504026417936388
29227,0
29229,0
29510,0
29999,0.00259228834749274
30001,0
30003,0.040084388185654
30005,0.0442176870748299
30007,0
30009,0.0763494893823958
30011,0
30013,0.00473978769559275
30015,0
30017,0.0213305076937252
30019,0.0132100396301189
30021,0.00624678474314691
30023,0
30025,0.0159794831327678
30027,0.00508232304515856
30029,0.00681272361907563
30031,0.0126729048006509
30033,0.0173775671406003
30035,0.0125617912183774
30037,0
30039,0.0758655804480652
30041,0
30043,0.0152519291874716
30045,0
30047,0.0157637711596367
30049,0.00475004669115358
30051,0
30053,0.00882773978049944
30055,0.025457793657883
30057,0.0592647543686119
30059,0.161073825503356
30061,0.0212765957446809
30063,0.0087460026113119
30065,0.026051358392259
30067,0.0223526988051092
30069,0.0847058823529412
30071,0
30073,0.0270139893873613
30075,0
30077,0.0501154966355328
30079,0.0527966544694198
30081,0.023753739682082
30083,0.018079149663092
30085,0.0108790887850467
30087,0.00338024282560706
30089,0.017632241813602
30091,0.0328027950310559
30093,0.00178094390026714
30095,0.0149366324683162
30097,0
30099,0
30101,0.00872334533370258
30103,0
30105,0.00605130827580329
30107,0.149958915365653
30109,0.0099304865938431
30111,0.00789924542393948
30999,0.00348732563371831
31001,0
31003,0.109769855595668
31005,0
31007,0
31009,0
31011,0.152114666397497
31013,0.0653437562637803
31015,0
31017,0.187455197132617
31019,0.0149528410397976
31021,0.0704895104895105
31023,0
31025,0.0119760479041916
31027,0
31029,0.181691125087352
31031,0.128606409028
31033,0
31035,0
31037,0
31039,0
31041,0.141303159505849
31043,0.00738427096121904
31045,0.0132830307317457
31047,0
31049,0
31051,0.0162428438290507
31053,0.0189792599163945
31055,0.0012001180347939
31057,0.109226313611916
31059,0.0615609348914858
31061,0
31063,0.110300820419325
31065,0
31067,0
31069,0.166582021330625
31071,0
31073,0.118008948545861
31075,0.460456942003515
31077,0.134831460674157
31079,0
31081,0.0332517723822072
31083,0
31085,0.289855072463768
31087,0.0396887159533074
31089,0.0894617563739377
31091,0.033718689788054
31093,0.0516149461684611
31095,0
31097,0.00334036568213783
31099,0
31101,0
31103,0.222614840989399
31105,0.0413621262458472
31107,0.0580762250453721
31109,0
31111,0.0287447613897526
31113,0.16289592760181
31115,0.128318584070796
31117,0
31119,0
31121,0
31123,0
31125,0
31127,0.011768661735037
31129,0.0265543011607569
31131,0.0272509960159363
31133,0
31135,0.0707138092061374
31137,0.0866178291374329
31139,0.0167569610684138
31141,0
31143,0
31145,0.0396542192290295
31147,0
31149,0.0668103448275862
31151,0.0141613421514778
31153,0.00127876058589367
31155,0
31157,0
31159,0.0268088665830197
31161,0
31163,0.0195005131713992
31165,0.390934844192635
31167,0
31169,0.0607865168539326
31171,0.0900523560209424
31173,0.025944404846757
31175,0
31177,0
31179,0.0296172448796799
31181,0.10583856710863
31183,0.122186495176849
31185,0
31999,0.00382847032787564
32001,0.0370213725821914
32003,0.00176931758573318
32005,7.21405297519568e-05
32007,0.00587415260430134
32009,0.112115732368897
32011,0.00716805734445876
32013,0.0438414029248936
32015,0.012073961639299
32017,0
32019,0.0224342632384005
32021,0
32023,0.0257989709399232
32027,0.0487312208054539
32029,0
32031,0.00139676947248794
32033,0.00956647398843931
32510,0
32999,0.000529419430507591
33001,0.00243299680070499
33003,0.00316275539249794
33005,0.00638267240413994
33007,0
33009,0.00617595275648315
33011,0.00116988250525335
33013,0.00320368343100006
33015,0.00182452850509031
33017,0
33019,0
33999,0
34001,0.00368379543036289
34003,0.00072490278172974
34005,0.00122306852223857
34007,0.00149952533011133
34009,0.00671427417773214
34011,0.0446976807651118
34013,0.000123392703661785
34015,0
34017,0.00085386193695366
34019,0.0181342632955536
34021,0.000614739481854392
34023,0.000776327315260879
34025,0.0027880847960474
34027,0.00201044802373706
34029,0.000995237909870632
34031,0
34033,0
34035,0.000896291982746379
34037,0.00351779190907861
34039,7.9973889605772e-05
34041,0.00706994272827087
34999,0.000183325975710362
35001,0.000821346087791334
35003,0.0179261862917399
35005,0.03969255477802
35006,0.00351651382472592
35007,0
35009,0.0405794737986519
35011,0.0886146943353898
35013,0.0299575404937883
35015,0.0108150700275784
35017,0.00241077511660814
35019,0.0010487676979549
35021,0.106606606606607
35023,0
35025,0.0120838798096052
35027,0.000291736561884618
35028,0
35029,0
35031,0
35033,0.0388930441286462
35035,0.00344449663378738
35037,0.017203875815701
35039,0.00754224188476094
35041,0
35043,0.00200878583145661
35045,0.00538611152670614
35047,0
35049,0.00394048180246824
35051,0
35053,0
35055,0.00310913279799584
35057,0
35059,0
35061,0.00771806367402531
35999,0.00127032279471015
36001,0.00127737303976462
36003,0.0111251164574999
36005,0
36007,0.00202105363864398
36009,0.0117548203702545
36011,0
36013,0.0129215017430372
36015,0.0012610712468381
36017,0.0128928974714484
36019,0.011881675747222
36021,0
36023,0.0163211678832117
36025,0.0112994350282486
36027,0.00766138857728673
36029,0.00197646753379414
36031,0.00807778860040977
36033,0.0204061402515011
36035,0.00251873694557071
36037,0.0379722311914756
36039,0
36041,0.0117067159581023
36043,0.00920308892604092
36045,0.0157140051070517
36047,0.000208140132291182
36049,0
36051,0
36053,0
36055,0.00157050510997751
36057,0.0142397913735008
36059,0.000327637541062597
36061,6.55891016341474e-05
36063,0.0101468974189375
36065,0.00362278425762021
36067,0.004130460707565
36069,0.0111520218518724
36071,0.00907997145522714
36073,0.0733076263924593
36075,0.00861499715904728
36077,0
36079,0
36081,9.57372119905539e-05
36083,0.00777997888104443
36085,0
36087,0
36089,0.0178642714570858
36091,0.00186294896535503
36093,0.000552465056585171
36095,0.0204495833205203
36097,0
36099,0
36101,0.0144801704900153
36103,0.00385694109071028
36105,0.017138305385386
36107,0
36109,0
36111,0.0172699422254042
36113,0.0055688735656952
36115,0.0282782364541899
36117,0.0302002541518777
36119,0.000961907427229424
36121,0
36123,0
36999,0.00100240888957961
37001,0
37003,0
37005,0
37007,0
37009,0
37011,0
37013,0
37015,0.052950221026331
37017,0.0404249422632794
37019,0.00257753688647998
37021,0.00223341051068105
37023,0
37025,0.0012322509021837
37027,0
37029,0.0205640423031727
37031,0
37033,0
37035,0
37037,0
37039,0
37041,0.0286288543556057
37043,0
37045,0
37047,0
37049,0
37051,0
37053,0.00154840447017638
37055,0
37057,0.00112503332444681
37059,0
37061,0.086480527138938
37063,0
37065,0
37067,0
37069,0.00607919184630649
37071,0.000698016626630278
37073,0.110895969019539
37075,0
37077,0.00803957187745483
37079,0.0428878953469117
37081,0.0011230011446807
37083,0.0183943472629801
37085,0
37087,0
37089,0
37091,0.020112771028309
37093,0
37095,0.0656108597285068
37097,0.00639398762374717
37099,0
37101,0
37103,0.0679785330948122
37105,0
37107,0
37109,0
37111,0.00130832969908417
37113,0.00296801809077693
37115,0.00401227283455275
37117,0.0431285367825384
37119,0.00113775032167218
37121,0.000972195216799533
37123,0
37125,0
37127,0
37129,0
37131,0
37133,0
37135,0
37137,0.0197819943480016
37139,0.0110023121925482
37141,0.0365783507596522
37143,0.0423378769103676
37145,0.010494026477236
37147,0
37149,0.0192589875275128
37151,0.00724188458070334
37153,0.0158904109589041
37155,0
37157,0
37159,0.00513213780084946
37161,0
37163,0
37165,0.0107551535110574
37167,0
37169,0.00672812550541808
37171,0
37173,0
37175,0
37177,0.110773130544994
37179,0.00500579529992777
37181,0
37183,0.00159096226222198
37185,0.0441960447119518
37187,0.0569203596660244
37189,0
37191,0
37193,0
37195,0
37197,0.00830942724305075
37199,0
37999,0.00120742416862424
38001,0
38003,0
38005,0
38007,0
38009,0.0253365003958828
38011,0.0357729512684797
38013,0
38015,0.00265246297067269
38017,0.0036923722035425
38019,0.0322190898107129
38021,0.0718865598027127
38023,0
38025,0.00720461095100865
38027,0.0195286195286195
38029,0.0290202342917998
38031,0.035426731078905
38033,0.0229750778816199
38035,0
38037,0
38039,0.0244437480413663
38041,0.0698354661791591
38043,0
38045,0.0718700335511213
38047,0.0670023237800155
38049,0.0769817073170732
38051,0.0580069410014874
38053,0.00357196977897084
38055,0
38057,0.00133689839572193
38059,0.00629298695012001
38061,0.0027776491829082
38063,0.0393512997853566
38065,0.00583991755410512
38067,0.0945205479452055
38069,0.00695732838589982
38071,0
38073,0
38075,0.0274725274725275
38077,0
38079,0.00425005379814934
38081,0.0327601809954751
38083,0.0263157894736842
38085,0.00442625688992818
38087,0
38089,0.00430864652575656
38091,0.111162790697674
38093,0.0147184396206912
38095,0.0888722927557879
38097,0
38099,0
38101,0.00559914861172883
38103,0
38105,0.00194459732159237
38999,0
39001,0
39003,0.00113830107311203
39005,0
39007,0.00483128769127391
39009,0.00104387848305477
39011,0
39013,0.00205858490451799
39015,0
39017,0
39019,0.00258726899383984
39021,0
39023,0.00841804658696162
39025,0
39027,0
39029,0.00811652506859346
39031,0.00744202585659496
39033,0
39035,0.000143874337460448
39037,0
39039,0
39041,0
39043,0
39045,0.00125798130999197
39047,0.0148614883215644
39049,0.000513898292936106
39051,0
39053,0
39055,0
39057,0.00137519912385504
39059,0.00294485250055644
39061,0.000958888211912844
39063,0.000255063000561139
39065,0
39067,0.00269276238013924
39069,0
39071,0.00593539033120384
39073,0
39075,0.0107485782457116
39077,0.0151022169354745
39079,0.0110224908352323
39081,0
39083,0.00440005333397981
39085,0.00611487224284778
39087,0
39089,0.0116366573693077
39091,0
39093,0
39095,0.00109465715235684
39097,0.00825243749601716
39099,0.00243156242517758
39101,0
39103,0
39105,0
39107,0
39109,0.00334592552617377
39111,0.00260439274242556
39113,0.000674627133782752
39115,0.000917201700992245
39117,0.025554593905161
39119,0.00354101141463759
39121,0
39123,0.00590881030073199
39125,0
39127,0.00223450546865812
39129,0.0152418203265661
39131,0
39133,0.00418981409639676
39135,0
39137,0.0104005090880165
39139,0
39141,0.00254105928291307
39143,0
39145,0
39147,0.00337015047195271
39149,0.0067886243659106
39151,0.00108627375043097
39153,0.0017448747894323
39155,0.00212958991158975
39157,0.00447936554560141
39159,0
39161,0.00626789277348833
39163,0
39165,0.00309835225119687
39167,0.00114748098248113
39169,0.017322972506733
39171,0.0049463885219208
39173,0.00529242619750968
39175,0.0156234742700908
39999,0.00066163385537343
40001,0
40003,0.0100947672023074
40005,0
40007,0.05309571927246
40009,0.00678541136556404
40011,0.020758046894697
40013,0.00920544301911018
40015,0.0187427608718543
40017,0.00334604409202253
40019,0.00441179597304021
40021,0.0290921690921691
40023,0.00132844709115896
40025,0
40027,0.00328094521692054
40029,0.0211310122761119
40031,0
40033,0
40035,0
40037,0.00298583170976332
40039,0.00594140946703792
40041,0
40043,0.00929013816102906
40045,0.02723046269648
40047,0.00670479617848039
40049,0.00948337231770569
40051,0.0274191768730001
40053,0.0358261550509006
40055,0
40057,0.085528827796869
40059,0
40061,0.0124178817497196
40063,0.0511151609823831
40065,0.00830089453739269
40067,0.0409494001043297
40069,0.00974120383832509
40071,0.00503752740153594
40073,0.0408412726945893
40075,0.0273093380317141
40077,0
40079,0.00908681768500461
40081,0.0098220781797738
40083,0.0209931034482759
40085,0.00759940290405754
40087,0.0131366168220567
40089,0.0168260352115566
40091,0
40093,0.0779676890657926
40095,0.00905389221556886
40097,0.0163937344250623
40099,0.00373325150864273
40101,0.00286279117477014
40103,0
40105,0.0110326566637246
40107,0.0303719825880491
40109,0.00122590082044156
40111,0.00444606413994169
40113,0.00861901367377357
40115,0.0111434015281279
40117,0
40119,0.0030066230800868
40121,0.000540357987166498
40123,0.0028544591775742
40125,0.00235995258344118
40127,0.01133365901319
40129,0.00888761467889908
40131,0.00621958476324005
40133,0.00325665188470067
40135,0.0229809758398407
40137,0.000678819185748108
40139,0.103482765695527
40141,0
40143,0.0015355420909449
40145,0.00702576112412178
40147,0.00290277668321643
40149,0.0333290272574603
40151,0.0145772594752187
40153,0.0184155771559889
40999,0.00146099965770865
41001,0.0124983350352973
41003,0.00539240192622408
41005,0.00894655705719204
41007,0.00175699244234869
41009,0.0140374331550802
41011,0.00568467111398035
41013,0.0225200013169591
41015,0.00229108123844966
41017,0.00454987995330294
41019,0.0111857758343515
41021,0.0293138760880696
41023,0.0919465762982159
41025,0.0496573689798282
41027,0.0553704360155973
41029,0.0135796905512994
41031,0.0157000585823081
41033,0.00772539654927016
41035,0.0160889157153115
41037,0.0918969416855148
41039,0.00548430560144253
41041,0.00110858821958061
41043,0.0169855948629932
41045,0.000376367775574649
41047,0.0208969009808681
41049,0.00255108038842256
41051,0.00134283937145133
41053,9.68010112858591e-05
41055,0.00152749490835031
41057,0.0244501227516409
41059,0.05598116311034
41061,0.0176287372132366
41063,0.0271089554824182
41065,0.00119611191572455
41067,0.00506873440831181
41069,0.0532703978422117
41071,0.046761366856193
41999,0.00261028525286963
42001,0
42003,0.000603691663739283
42005,0.00699725222058918
42007,0.000906964040937059
42009,0
42011,0.0141618468081321
42013,0.00526164326488186
42015,0.00884827061613495
42017,0.0020291965790962
42019,0.00339013594332504
42021,0.00189217238162129
42023,0.00830258302583026
42025,0
42027,0.00195282724375495
42029,0.0189195026930196
42031,0.00757253639474377
42033,0.00138443789257787
42035,0
42037,0
42039,0.00644060475161987
42041,0.00142508696289885
42043,0.000996722066275477
42045,0.000514252882717349
42047,0.0036745406824147
42049,0.00164836195985128
42051,0.00859849756727041
42053,0
42055,0.0254441223091896
42057,0
42059,0.00079188425648489
42061,0.0213349107759046
42063,0.00971387568391784
42065,0.0206444679412733
42067,0
42069,0.00189210205699609
42071,0.0132428742746844
42073,0.006463055650995
42075,0.00875298925030763
42077,0.000273200971602001
42079,0.000888203017832647
42081,0.00174938220241706
42083,0.00587108668802692
42085,0.00464276651210003
42087,0.0028815478028198
42089,0.00329690004061082
42091,0.000830890838948857
42093,0
42095,0.00265607807097436
42097,0.0155784841256634
42099,0
42101,0
42103,0.000844560627387895
42105,0.00751451077943615
42107,0.0154680763652743
42109,0
42111,0.00690026373862964
42113,0.0097640358014646
42115,0.00578115791541549
42117,0.00826062368718695
42119,0
42121,0.00335539479759889
42123,0.00366413391445212
42125,0.00144461822835205
42127,0.00134843581445523
42129,0.00227604577552402
42131,0.0126311338953043
42133,0.00452162319442433
42999,0
44001,0
44003,0.00129441141965801
44005,0.00248382893573456
44007,0.00128940607056521
44009,0.00144976866734743
44999,0
45001,0.00484758494191633
45003,0.00365806111293738
45005,0.0471353909870822
45007,0.00351055728389412
45009,0.0430484470307789
45011,0.0138227614805713
45013,0
45015,0.00078690179688283
45017,0.0489383881055577
45019,0.00105940253273196
45021,0
45023,0
45025,0.0189169139465875
45027,0.027741477803084
45029,0.0199282389449185
45031,0
45033,0.0101835126573994
45035,0.00277687423952197
45037,0
45039,0
45041,0.002362053537465
45043,0
45045,0.000687815598315691
45047,0
45049,0.0665374017756914
45051,0.0014477317146314
45053,0.00756302521008403
45055,0.0247066174073672
45057,0
45059,0.00180233562945955
45061,0
45063,0.00486744110058252
45065,0
45067,0
45069,0
45071,0.0317493472584856
45073,0
45075,0.0150592413873517
45077,0
45079,0.00335638842089812
45081,0.0866484727616249
45083,0.000822221370730835
45085,0
45087,0.00403999596000404
45089,0.016007236686856
45091,0.00317049252125563
45999,0.000939551379771646
46003,0.111451316595224
46005,0
46007,0.0348493797991731
46009,0
46011,0
46013,0.00824508320726173
46015,0
46017,0
46019,0
46021,0.193530079455165
46023,0
46025,0.146300565919095
46027,0.00415483977127813
46029,0.00641818966757807
46031,0.0196914998359042
46033,0.00295885344429034
46035,0
46037,0.0446611909650924
46039,0.047417992854823
46041,0
46043,0
46045,0.147028793138656
46047,0.0219302578287069
46049,0.10126582278481
46051,0
46053,0.00712184548691748
46055,0
46057,0
46059,0.119767640526226
46061,0
46063,0
46065,0.00415566525083228
46067,0
46069,0.109879963065559
46071,0
46073,0
46075,0
46077,0.0857142857142857
46079,0.0172143230776547
46081,0.00215856290930377
46083,0
46085,0.0102059413158374
46087,0.0815530373397734
46089,0.110722100656455
46091,0
46093,0
46095,0.0105501130369254
46097,0.0502496878901373
46099,0
46101,0.16130604288499
46102,0.0019657951641439
46103,0.00230552164428523
46105,0
46107,0.0853658536585366
46109,0
46111,0.0335907335907336
46115,0.0966630785791173
46117,0.0205799812909261
46119,0.252423698384201
46121,0.000973174240500973
46123,0
46125,0
46127,0.00927268959801077
46129,0
46135,0
46137,0
46999,0
47001,0
47003,0.00108412240977082
47005,0.000750057696745904
47007,0
47009,0
47011,0
47013,0
47015,0
47017,0.00465116279069768
47019,0
47021,0.00150571661902817
47023,0.0011257739696041
47025,0
47027,0
47029,0
47031,0.00339814459432894
47033,0.027213849794495
47035,0.0165518129709538
47037,0.000363580446993244
47039,0
47041,0
47043,0
47045,0.00328477367467484
47047,0
47049,0
47051,0.00894826123833757
47053,0
47055,0
47057,0
47059,0
47061,0
47063,0
47065,0.000869851685210716
47067,0
47069,0.00968977690978743
47071,0.0016656751933373
47073,0
47075,0.0222283289059876
47077,0
47079,0
47081,0
47083,0
47085,0.0010426658881428
47087,0
47089,0
47091,0
47093,0.000660963857729924
47095,0.0488934637159032
47097,0.0292134831460674
47099,0
47101,0.0107688831990361
47103,0
47105,0.00710897138111125
47107,0
47109,0
47111,0.0144035735448288
47113,0
47115,0
47117,0
47119,0.001000100010001
47121,0.00530906332954115
47123,0
47125,0.000562874205325715
47127,0
47129,0
47131,0.00411959048823266
47133,0.0286911809186363
47135,0
47137,0
47139,0
47141,0.00039496946823317
47143,0.00527943905959992
47145,0
47147,0
47149,0.000781638006606424
47151,0.00212197088655944
47153,0
47155,1.37740414414994e-05
47157,0.000199482072002147
47159,0.00651750972762646
47161,0.0016498927569708
47163,0.000382344194740643
47165,0.00103435887515446
47167,0.00800452611948117
47169,0
47171,0.00292006928977976
47173,0
47175,0
47177,0.0230253737327453
47179,0.000226677609723688
47181,0
47183,0.00612784921777076
47185,0
47187,0.00133302673718378
47189,0
47999,0.000632281482348809
48001,0.011137017561266
48003,0.00116595413913719
48005,0.0066190097961345
48007,0.00647430261369994
48009,0.0263776442935492
48011,0
48013,0.0286231947178621
48015,0.00963054742059022
48017,0
48019,0.0307162627421859
48021,0.00991559091859531
48023,0.0390127388535032
48025,0.00869590763535944
48027,0.00162281477607463
48029,0.0012558461109204
48031,0.0213657056145675
48033,0.049618320610687
48035,0
48037,0.00260153372238088
48039,0.00379544830810827
48041,0.00653262376567315
48043,0.0112888052681091
48045,0.166434540389972
48047,0.0363325740318907
48049,0.00658091534549806
48051,0.0370664969774101
48053,0.00863371788541246
48055,0.0166036098995108
48057,0.00517795921252607
48059,0.00287811796112455
48061,0.00254859350092748
48063,0
48065,0.0263396253758922
48067,0.0265384983872513
48069,0
48071,0.00492438755042708
48073,0.0402074792939011
48075,0.0189697180647407
48077,0.0452029520295203
48079,0.0759919300605245
48081,0.010107668644254
48083,0.00972095150960659
48085,0.000659209915247046
48087,0
48089,0.0322548432194927
48091,0.000742417088617899
48093,0
48095,0.0197807435653003
48097,0.00630524632696775
48099,0
48101,0.0375643744319903
48103,0
48105,0.0439624853458382
48107,0
48109,0.0109483175012075
48111,0.305195473251029
48113,0.000684167606565055
48115,0.0918102145663342
48117,0
48119,0.0585467851542081
48121,0.000832548499538669
48123,0.0212999963339077
48125,0
48127,0.0231568998109641
48129,0.0831978319783198
48131,0.0163945624701141
48133,0.0333218529361116
48135,0.00075131952456249
48137,0.0515645658880564
48139,0.00238207912956681
48141,0.00279468166327261
48143,0.0496750980076258
48145,0
48147,0.0171628320105441
48149,0.031401285680273
48151,0
48153,0.173846415801124
48155,0.0389202762084118
48157,0.00121643321228291
48159,0
48161,0.00901311458808041
48163,0.0372307692307692
48165,0.0910059519435667
48167,0.000687877927032182
48169,0.0357251908396947
48171,0.0078060887492244
48173,0.199511151848457
48175,0.0154260089686099
48177,0.109586192555625
48179,0.0343771839329096
48181,0.00491487588261782
48183,0.000479014826174169
48185,0.0457245215423777
48187,0.00432130800495332
48189,0.0317008831287992
48191,0.120678191489362
48193,0.0611178826397353
48195,0.225320886814469
48197,0
48199,0.00774702587792813
48201,0.000766795912962499
48203,0.0066682156133829
48205,0
48207,0.0704860531150827
48209,0.00195639584931057
48211,0.0549809471965161
48213,0.0123795014914291
48215,0.0075210925753623
48217,0.00322141266512442
48219,0.0322227524068824
48221,0.00691930163327701
48223,0.00642294205464709
48225,0.0111921981869948
48227,0.00974279033515199
48229,0
48231,0.00340278147003198
48233,0.00927503932878867
48235,0.0279631394979345
48237,0.0162954915806627
48239,0.0118862819887346
48241,0.00759986830553117
48243,0
48245,0.000964666113910326
48247,0.028719828903147
48249,0.0171342152496178
48251,0.00181230203925546
48253,0.0393354507696066
48255,0.0121070261108196
48257,0.00149253731343284
48259,0.00601943625199439
48261,0
48263,0
48265,0.007031719447179
48267,0
48269,0
48271,0
48273,0.0195807417645704
48275,0.093208430913349
48277,0.00530193101908695
48279,0
48281,0
48283,0.0325105839124531
48285,0.0131568294065258
48287,0
48289,0.0102773177050155
48291,0.00655275586657105
48293,0.00796287809349221
48295,0.101745936183022
48297,0.0237633041033536
48299,0.00828266807648251
48301,0
48303,0.00489572307393464
48305,0.133288903698767
48307,0.0397322392571799
48309,0.00162003723849713
48311,0.0996533795493934
48313,0.0968322116500348
48315,0
48317,0.05472
48319,0
48321,0.0412447022083426
48323,0.0102126393247484
48325,0.0225781951253193
48327,0.0223398001175779
48329,0.00172674065578195
48331,0.0318805822031095
48333,0.0404858299595142
48335,0.0291070547607301
48337,0.0101538305325684
48339,0.000741037058410771
48341,0.152626652626653
48343,0.00200103757503891
48345,0.0692746536267319
48347,0.0173942814229074
48349,0.0183787232103528
48351,0.0628355537880294
48353,0.0140404364569961
48355,0.00248896538407153
48357,0.13453730076965
48359,0
48361,0.000449263819967735
48363,0.00649234083293442
48365,0.00253139588401604
48367,0.0096943608436552
48369,0
48371,0.0305980528511822
48373,0.0143890487672085
48375,0.00365084100876138
48377,0.072786333012512
48379,0.0187893669264439
48381,0.0122964081544601
48383,0.017513388334057
48385,0.0238863783085862
48387,0
48389,0.00966873235780799
48391,0.0316266725644145
48393,0.107541899441341
48395,0.0510940364288779
48397,0.000742377163520544
48399,0.0446625766871166
48401,0.0075405590677127
48403,0.00489147049831856
48405,0.0178504556235177
48407,0
48409,0.0135684426892076
48411,0.105503863743889
48413,0.00846560846560847
48415,0.0113100113100113
48417,0.0279652844744455
48419,0.0507481547431
48421,0.450691851526466
48423,0.00530690579252944
48425,0.00308021121448328
48427,0.00499872481509819
48429,0.0205253886804013
48431,0.10140562248996
48433,0.0109489051094891
48435,0.0576131687242798
48437,0
48439,0.000566114450293253
48441,0.00146084034841042
48443,0
48445,0.0972355385107063
48447,0.0913915094339623
48449,0.00425458764880313
48451,0.00674059146456474
48453,0.000708358995013605
48455,0.00640621718126444
48457,0.0307570013452366
48459,0.00504953042583301
48461,0.00702087286527514
48463,0.0397969126621878
48465,0
48467,0.0337742316555958
48469,0.00562648486031376
48471,0.00390118266435626
48473,0.00638315742322014
48475,0
48477,0.0120458461307963
48479,0.00133014223004264
48481,0.0870451502981623
48483,0.0332124728063814
48485,0.00103709613083367
48487,0.0275947793660659
48489,0
48491,0.00086734546187486
48493,0.00748155678944762
48495,0.00457489156912839
48497,0.00509891662741404
48499,0.013630061335276
48501,0.0619585963881956
48503,0.00696344192986819
48505,0.00335481592654719
48507,0.0635636661882305
48999,0.00136140221032646
49001,0.0249403997799377
49003,0.00812860144369786
49005,0.00711981748092204
49007,0.000604716790969563
49009,0
49011,0.00333256246613074
49013,0.0054361392317293
49015,0.00740491417031303
49017,0
49019,0.000817429008067669
49021,0.0207421941477381
49023,0.0396126278929803
49025,0
49027,0
49029,0
49031,0
49033,0
49035,0.000664570856970697
49037,0.00333315413149831
49039,0.0136546823629229
49041,0.0108594788453339
49043,0.00206953323947346
49045,0
49047,0.00448276426222535
49049,0.00408030830873798
49051,0.00266595574513463
49053,0.000408696603213161
49055,0
49057,0.00331190814974731
50001,0.0451645290840783
50003,0
50005,0.0100056085249579
50007,0.0014485126189591
50009,0.0952380952380952
50011,0.0176127797750203
50013,0
50015,0.0203078025763036
50017,0.0386937691651124
50019,0
50021,0.00437154165764134
50023,0.00502987417873911
50025,0
50027,0.00937368687576094
50999,0
51001,0.0146991968480073
51003,0.0112164036061506
51005,0
51007,0
51009,0.00472402547926
51011,0
51013,0
51015,0.0165957446808511
51017,0.00537221795855718
51019,0
51021,0
51023,0
51025,0
51027,0
51029,0
51031,0
51033,0
51035,0
51036,0
51037,0
51041,0.00140679873046658
51043,0
51045,0.00561056105610561
51047,0.0168329651915607
51049,0.0311371064854636
51051,0
51053,0
51057,0.020617110799439
51059,9.97543305115246e-05
51061,0
51063,0
51065,0
51067,0
51069,0
51071,0
51073,0
51075,0.0037154277436489
51077,0.0109452015076834
51079,0
51081,0
51083,0
51085,0.00719433524846286
51087,0
51089,0
51091,0.0215447154471545
51093,0
51095,0
51097,0.0787731685789938
51099,0
51101,0.0128798670465337
51103,0.004114369043279
51105,0.00455082742316785
51107,0
51109,0
51111,0.0217757205975174
51113,0.02614590058102
51115,0.0195799778935733
51117,0
51119,0
51121,0.00136338899550311
51125,0
51127,0
51131,0.159580887596687
51133,0.0688507540301612
51135,0
51137,0
51139,0.00897609382047812
51141,0.0236024089056512
51143,0
51145,0
51147,0
51149,0
51153,0.000786863879481571
51155,0
51157,0.0493968046951418
51159,0.00804387568555759
51161,0.000246832867464092
51163,0
51165,0
51167,0.00646752091838797
51169,0.00385192596298149
51171,0
51173,0
51175,0
51177,0
51179,0
51181,0
51183,0.0451950895300649
51185,0.00215532855176411
51187,0
51191,0.0129187944083558
51193,0.0573292938708926
51195,0
51197,0.00485666394464263
51199,0.000517301485554918
51510,0
51520,0
51530,0
51540,0
51550,0.000722834656939809
51570,0
51580,0
51590,0
51595,0
51600,0
51610,0
51620,0.000314070351758794
51630,0
51640,0
51650,0
51660,0
51670,0
51678,0
51680,0
51683,0
51685,0
51690,0
51700,0
51710,0
51720,0
51730,0
51735,0
51740,0
51750,0
51760,0.000117376720584717
51770,0
51775,0
51790,0
51800,0
51810,0
51820,0
51830,0
51840,0
51999,0.000816169083210018
53001,0
53003,0.00601728602166223
53005,0.0700164205266657
53007,0
53009,0.00649304749113896
53011,0
53013,0.0821351842670633
53015,0
53017,0
53019,0.00558943089430894
53021,0
53023,0.0392231530845392
53025,0
53027,0
53029,0
53031,0
53033,0.00144292140843416
53035,0.00135969806978807
53037,0
53039,0
53041,0.0347075356825693
53043,0.075954126715548
53045,0
53047,0
53049,0
53051,0
53053,0.00320877223457735
53055,0.0137199492157104
53057,0.0437359229036665
53059,0
53061,0.0059014212589532
53063,0.00648429543032562
53065,0
53067,0
53069,0.078601108033241
53071,0
53073,0
53075,0
53077,0.25294215326447
53999,0.00147733218429719
54001,0
54003,0
54005,0
54007,0
54009,0
54011,6.69488080721134e-05
54013,0
54015,0
54017,0
54019,0.00474909742918757
